sigungu,mdate,mdate_origin,rate_lag,d_job,S_lag,S,A,L,ksic1_code,ksic1,jobbig_code,job_big
경기도 수원시,2007-02-01,2007년02월,0.009767109,1324,135557,136950,5944,4620,20,전산업,20,전직종
경기도 수원시,2007-03-01,2007년03월,0.006213947,851,136950,137619,7880,7029,20,전산업,20,전직종
경기도 수원시,2007-04-01,2007년04월,0.015601043,2147,137619,139862,8071,5924,20,전산업,20,전직종
경기도 수원시,2007-05-01,2007년05월,0.005820023,814,139862,140301,6644,5830,20,전산업,20,전직종
경기도 수원시,2007-06-01,2007년06월,0.00491087,689,140301,140458,5468,4779,20,전산업,20,전직종
경기도 수원시,2007-07-01,2007년07월,0.009597175,1348,140458,142107,7680,6332,20,전산업,20,전직종
경기도 수원시,2007-08-01,2007년08월,0.001780349,253,142107,142713,5775,5522,20,전산업,20,전직종
경기도 수원시,2007-09-01,2007년09월,-0.002536559,-362,142713,142129,5133,5495,20,전산업,20,전직종
경기도 수원시,2007-10-01,2007년10월,0.003940083,560,142129,142600,6427,5867,20,전산업,20,전직종
경기도 수원시,2007-11-01,2007년11월,-0.000112202,-16,142600,145147,6286,6302,20,전산업,20,전직종
경기도 수원시,2007-12-01,2007년12월,0.000840527,122,145147,145197,4971,4849,20,전산업,20,전직종
경기도 수원시,2008-01-01,2008년01월,-0.006962954,-1011,145197,144011,8319,9330,20,전산업,20,전직종
경기도 수원시,2008-02-01,2008년02월,0.009478443,1365,144011,145086,6464,5099,20,전산업,20,전직종
경기도 수원시,2008-03-01,2008년03월,0.005472616,794,145086,145342,7912,7118,20,전산업,20,전직종
경기도 수원시,2008-04-01,2008년04월,0.007031691,1022,145342,145960,7631,6609,20,전산업,20,전직종
경기도 수원시,2008-05-01,2008년05월,0.008146067,1189,145960,147071,6402,5213,20,전산업,20,전직종
경기도 수원시,2008-06-01,2008년06월,8.83927E-05,13,147071,146987,5899,5886,20,전산업,20,전직종
경기도 수원시,2008-07-01,2008년07월,0.006660453,979,146987,147654,6776,5797,20,전산업,20,전직종
경기도 수원시,2008-08-01,2008년08월,0.001252929,185,147654,146992,5083,4898,20,전산업,20,전직종
경기도 수원시,2008-09-01,2008년09월,0.001646348,242,146992,147271,6267,6025,20,전산업,20,전직종
경기도 수원시,2008-10-01,2008년10월,0.010939017,1611,147271,149017,7194,5583,20,전산업,20,전직종
경기도 수원시,2008-11-01,2008년11월,-0.00041606,-62,149017,148966,5316,5378,20,전산업,20,전직종
경기도 수원시,2008-12-01,2008년12월,-0.003074527,-458,148966,148807,4986,5444,20,전산업,20,전직종
경기도 수원시,2009-01-01,2009년01월,0.002553643,380,148807,149041,7888,7508,20,전산업,20,전직종
경기도 수원시,2009-02-01,2009년02월,0.02809965,4188,149041,153113,10022,5834,20,전산업,20,전직종
경기도 수원시,2009-03-01,2009년03월,0.01115516,1708,153113,154287,9588,7880,20,전산업,20,전직종
경기도 수원시,2009-04-01,2009년04월,-0.00131573,-203,154287,154238,8244,8447,20,전산업,20,전직종
경기도 수원시,2009-05-01,2009년05월,0.01084039,1672,154238,155580,6438,4766,20,전산업,20,전직종
경기도 수원시,2009-06-01,2009년06월,0.021230235,3303,155580,158609,9658,6355,20,전산업,20,전직종
경기도 수원시,2009-07-01,2009년07월,0.010434465,1655,158609,160352,8134,6479,20,전산업,20,전직종
경기도 수원시,2009-08-01,2009년08월,0.002506985,402,160352,160823,6515,6113,20,전산업,20,전직종
경기도 수원시,2009-09-01,2009년09월,0.006491609,1044,160823,161370,7746,6702,20,전산업,20,전직종
경기도 수원시,2009-10-01,2009년10월,0.008731487,1409,161370,160987,6943,5534,20,전산업,20,전직종
경기도 수원시,2009-11-01,2009년11월,0.007217974,1162,160987,162030,6723,5561,20,전산업,20,전직종
경기도 수원시,2009-12-01,2009년12월,-0.020119731,-3260,162030,158470,6063,9323,20,전산업,20,전직종
경기도 수원시,2010-01-01,2010년01월,-0.002694516,-427,158470,157765,9332,9759,20,전산업,20,전직종
경기도 수원시,2010-02-01,2010년02월,0.005254651,829,157765,158382,6294,5465,20,전산업,20,전직종
경기도 수원시,2010-03-01,2010년03월,0.004684876,742,158382,159110,10513,9771,20,전산업,20,전직종
경기도 수원시,2010-04-01,2010년04월,0.034912953,5555,159110,164033,12416,6861,20,전산업,20,전직종
경기도 수원시,2010-05-01,2010년05월,0.012076838,1981,164033,166638,8543,6562,20,전산업,20,전직종
경기도 수원시,2010-06-01,2010년06월,0.002754474,459,166638,165678,7079,6620,20,전산업,20,전직종
경기도 수원시,2010-07-01,2010년07월,0.004297493,712,165678,166934,7684,6972,20,전산업,20,전직종
경기도 수원시,2010-08-01,2010년08월,-0.00198881,-332,166934,166470,6419,6751,20,전산업,20,전직종
경기도 수원시,2010-09-01,2010년09월,0.002625098,437,166470,166843,7027,6590,20,전산업,20,전직종
경기도 수원시,2010-10-01,2010년10월,7.19239E-05,12,166843,166849,6210,6198,20,전산업,20,전직종
경기도 수원시,2010-11-01,2010년11월,0.007671607,1280,166849,168356,7807,6527,20,전산업,20,전직종
경기도 수원시,2010-12-01,2010년12월,-0.003159971,-532,168356,167969,6585,7117,20,전산업,20,전직종
경기도 수원시,2011-01-01,2011년01월,0.008662313,1455,167969,246322,10992,9537,20,전산업,20,전직종
경기도 수원시,2011-02-01,2011년02월,0.004944747,1218,246322,248875,7221,6003,20,전산업,20,전직종
경기도 수원시,2011-03-01,2011년03월,0.008667002,2157,248875,250713,12406,10249,20,전산업,20,전직종
경기도 수원시,2011-04-01,2011년04월,0.009229677,2314,250713,253438,11420,9106,20,전산업,20,전직종
경기도 수원시,2011-05-01,2011년05월,0.00310135,786,253438,254666,8152,7366,20,전산업,20,전직종
경기도 수원시,2011-06-01,2011년06월,0.00494373,1259,254666,255516,8410,7151,20,전산업,20,전직종
경기도 수원시,2011-07-01,2011년07월,-0.006547535,-1673,255516,254180,8135,9808,20,전산업,20,전직종
경기도 수원시,2011-08-01,2011년08월,0.011605949,2950,254180,256858,9470,6520,20,전산업,20,전직종
경기도 수원시,2011-09-01,2011년09월,0.000541155,139,256858,256954,8051,7912,20,전산업,20,전직종
경기도 수원시,2011-10-01,2011년10월,0.004284814,1101,256954,257687,8207,7106,20,전산업,20,전직종
경기도 수원시,2011-11-01,2011년11월,0.003923364,1011,257687,258131,7604,6593,20,전산업,20,전직종
경기도 수원시,2011-12-01,2011년12월,-0.002134575,-551,258131,257870,6146,6697,20,전산업,20,전직종
경기도 수원시,2012-01-01,2012년01월,-0.002392678,-617,257870,256294,11156,11773,20,전산업,20,전직종
경기도 수원시,2012-02-01,2012년02월,0.001935277,496,256294,257832,8128,7632,20,전산업,20,전직종
경기도 수원시,2012-03-01,2012년03월,0.014443514,3724,257832,261465,14727,11003,20,전산업,20,전직종
경기도 수원시,2012-04-01,2012년04월,-0.060535827,-15828,261465,245255,9605,25433,20,전산업,20,전직종
경기도 수원시,2012-05-01,2012년05월,0.000868484,213,245255,248289,7529,7316,20,전산업,20,전직종
경기도 수원시,2012-06-01,2012년06월,0.004055758,1007,248289,249098,8267,7260,20,전산업,20,전직종
경기도 수원시,2012-07-01,2012년07월,0.004022513,1002,249098,249601,10028,9026,20,전산업,20,전직종
경기도 수원시,2012-08-01,2012년08월,0.004907833,1225,249601,250629,8245,7020,20,전산업,20,전직종
경기도 수원시,2012-09-01,2012년09월,0.008031792,2013,250629,252244,8738,6725,20,전산업,20,전직종
경기도 수원시,2012-10-01,2012년10월,0.005776153,1457,252244,252447,8007,6550,20,전산업,20,전직종
경기도 수원시,2012-11-01,2012년11월,-0.001651832,-417,252447,251528,7067,7484,20,전산업,20,전직종
경기도 수원시,2012-12-01,2012년12월,0.001995802,502,251528,251967,6727,6225,20,전산업,20,전직종
경기도 수원시,2013-01-01,2013년01월,-0.008453488,-2130,251967,249531,9724,11854,20,전산업,20,전직종
경기도 수원시,2013-02-01,2013년02월,0.005794871,1446,249531,250783,8125,6679,20,전산업,20,전직종
경기도 수원시,2013-03-01,2013년03월,0.011531882,2892,250783,253090,13349,10457,20,전산업,20,전직종
경기도 수원시,2013-04-01,2013년04월,0.007953692,2013,253090,254462,11577,9564,20,전산업,20,전직종
경기도 수원시,2013-05-01,2013년05월,0.004314986,1098,254462,255716,8741,7643,20,전산업,20,전직종
경기도 수원시,2013-06-01,2013년06월,0.004927341,1260,255716,257165,7283,6023,20,전산업,20,전직종
경기도 수원시,2013-07-01,2013년07월,0.001967608,506,257165,257697,9796,9290,20,전산업,20,전직종
경기도 수원시,2013-08-01,2013년08월,0.003445907,888,257697,258642,7523,6635,20,전산업,20,전직종
경기도 수원시,2013-09-01,2013년09월,0.008996992,2327,258642,260935,9160,6833,20,전산업,20,전직종
경기도 수원시,2013-10-01,2013년10월,0.006480541,1691,260935,262041,8776,7085,20,전산업,20,전직종
경기도 수원시,2013-11-01,2013년11월,0.005873127,1539,262041,263249,7708,6169,20,전산업,20,전직종
경기도 수원시,2013-12-01,2013년12월,-0.004854719,-1278,263249,261134,6446,7724,20,전산업,20,전직종
경기도 수원시,2014-01-01,2014년01월,-0.003308646,-864,261134,259735,10742,11606,20,전산업,20,전직종
경기도 수원시,2014-02-01,2014년02월,0.006560533,1704,259735,261348,8603,6899,20,전산업,20,전직종
경기도 수원시,2014-03-01,2014년03월,0.012500574,3267,261348,265268,14211,10944,20,전산업,20,전직종
경기도 수원시,2014-04-01,2014년04월,0.010811707,2868,265268,267675,11035,8167,20,전산업,20,전직종
경기도 수원시,2014-05-01,2014년05월,0.003351079,897,267675,268418,7886,6989,20,전산업,20,전직종
경기도 수원시,2014-06-01,2014년06월,0.003256115,874,268418,269712,7641,6767,20,전산업,20,전직종
경기도 수원시,2014-07-01,2014년07월,-0.000493119,-133,269712,268850,8868,9001,20,전산업,20,전직종
경기도 수원시,2014-08-01,2014년08월,0.003273201,880,268850,268232,8130,7250,20,전산업,20,전직종
경기도 수원시,2014-09-01,2014년09월,0.003295655,884,268232,268961,7592,6708,20,전산업,20,전직종
경기도 수원시,2014-10-01,2014년10월,0.006443313,1733,268961,270288,9207,7474,20,전산업,20,전직종
경기도 수원시,2014-11-01,2014년11월,0.005749423,1554,270288,271677,8300,6746,20,전산업,20,전직종
경기도 수원시,2014-12-01,2014년12월,0.000147234,40,271677,271761,7042,7002,20,전산업,20,전직종
경기도 수원시,2015-01-01,2015년01월,-0.005192062,-1411,271761,270490,10615,12026,20,전산업,20,전직종
경기도 수원시,2015-02-01,2015년02월,0.007046471,1906,270490,272128,8143,6237,20,전산업,20,전직종
경기도 수원시,2015-03-01,2015년03월,0.003884202,1057,272128,272469,12688,11631,20,전산업,20,전직종
경기도 수원시,2015-04-01,2015년04월,0.008665206,2361,272469,274455,11008,8647,20,전산업,20,전직종
경기도 수원시,2015-05-01,2015년05월,0.004955275,1360,274455,274860,8123,6763,20,전산업,20,전직종
경기도 수원시,2015-06-01,2015년06월,0.000945936,260,274860,274804,7631,7371,20,전산업,20,전직종
경기도 수원시,2015-07-01,2015년07월,-0.002034177,-559,274804,274476,8911,9470,20,전산업,20,전직종
경기도 수원시,2015-08-01,2015년08월,0.003169676,870,274476,275026,8026,7156,20,전산업,20,전직종
경기도 수원시,2015-09-01,2015년09월,0.006762997,1860,275026,276254,9634,7774,20,전산업,20,전직종
경기도 수원시,2015-10-01,2015년10월,0.005357388,1480,276254,277379,9379,7899,20,전산업,20,전직종
경기도 수원시,2015-11-01,2015년11월,0.001524989,423,277379,278123,8314,7891,20,전산업,20,전직종
경기도 수원시,2015-12-01,2015년12월,-0.003311484,-921,278123,276819,7437,8358,20,전산업,20,전직종
경기도 수원시,2016-01-01,2016년01월,-0.004334963,-1200,276819,281396,11729,12929,20,전산업,20,전직종
경기도 수원시,2016-02-01,2016년02월,0.002178425,613,281396,282142,7451,6838,20,전산업,20,전직종
경기도 수원시,2016-03-01,2016년03월,0.006315969,1782,282142,283506,14291,12509,20,전산업,20,전직종
경기도 수원시,2016-04-01,2016년04월,0.007252051,2056,283506,284882,10835,8779,20,전산업,20,전직종
경기도 수원시,2016-05-01,2016년05월,0.00296614,845,284882,287135,9017,8172,20,전산업,20,전직종
경기도 수원시,2016-06-01,2016년06월,0.002500566,718,287135,288030,8924,8206,20,전산업,20,전직종
경기도 수원시,2016-07-01,2016년07월,0.000569385,164,288030,288287,9844,9680,20,전산업,20,전직종
경기도 수원시,2016-08-01,2016년08월,0.000829035,239,288287,283881,8465,8226,20,전산업,20,전직종
경기도 수원시,2016-09-01,2016년09월,0.003991109,1133,283881,284700,9281,8148,20,전산업,20,전직종
경기도 수원시,2016-10-01,2016년10월,0.006171409,1757,284700,285731,9652,7895,20,전산업,20,전직종
경기도 수원시,2016-11-01,2016년11월,0.001459415,417,285731,287020,10311,9894,20,전산업,20,전직종
경기도 수원시,2016-12-01,2016년12월,-0.001278657,-367,287020,286563,8550,8917,20,전산업,20,전직종
경기도 수원시,2017-01-01,2017년01월,-0.002613736,-749,286563,285627,12354,13103,20,전산업,20,전직종
경기도 수원시,2017-02-01,2017년02월,0.003396037,970,285627,286614,9553,8583,20,전산업,20,전직종
경기도 수원시,2017-03-01,2017년03월,0.008687643,2490,286614,288907,15309,12819,20,전산업,20,전직종
경기도 수원시,2017-04-01,2017년04월,0.006749577,1950,288907,290442,11097,9147,20,전산업,20,전직종
경기도 수원시,2017-05-01,2017년05월,0.003577306,1039,290442,291207,8300,7261,20,전산업,20,전직종
경기도 수원시,2017-06-01,2017년06월,0.00327602,954,291207,292433,9458,8504,20,전산업,20,전직종
경기도 수원시,2017-07-01,2017년07월,0.004691673,1372,292433,293594,10718,9346,20,전산업,20,전직종
경기도 수원시,2017-08-01,2017년08월,0.001822244,535,293594,293982,9649,9114,20,전산업,20,전직종
경기도 수원시,2017-09-01,2017년09월,0.001227966,361,293982,294705,11068,10707,20,전산업,20,전직종
경기도 수원시,2017-10-01,2017년10월,0.004309394,1270,294705,295869,7878,6608,20,전산업,20,전직종
경기도 수원시,2017-11-01,2017년11월,0.003055406,904,295869,296465,9185,8281,20,전산업,20,전직종
경기도 수원시,2017-12-01,2017년12월,-0.00058017,-172,296465,296221,8261,8433,20,전산업,20,전직종
경기도 수원시,2018-01-01,2018년01월,-0.007210832,-2136,296221,293978,13103,15239,20,전산업,20,전직종
경기도 수원시,2018-02-01,2018년02월,0.009895298,2909,293978,297504,10858,7949,20,전산업,20,전직종
경기도 수원시,2018-03-01,2018년03월,0.008695681,2587,297504,299923,15381,12794,20,전산업,20,전직종
경기도 수원시,2018-04-01,2018년04월,0.010559377,3167,299923,302697,12252,9085,20,전산업,20,전직종
경기도 수원시,2018-05-01,2018년05월,0.003422564,1036,302697,303702,9667,8631,20,전산업,20,전직종
경기도 수원시,2018-06-01,2018년06월,0.003417824,1038,303702,304024,10020,8982,20,전산업,20,전직종
경기도 수원시,2018-07-01,2018년07월,0.002753072,837,304024,304894,10860,10023,20,전산업,20,전직종
경기도 수원시,2018-08-01,2018년08월,0.002138448,652,304894,305183,9859,9207,20,전산업,20,전직종
경기도 수원시,2018-09-01,2018년09월,0.006766432,2065,305183,307023,10865,8800,20,전산업,20,전직종
경기도 수원시,2018-10-01,2018년10월,0.005048482,1550,307023,308145,9826,8276,20,전산업,20,전직종
경기도 수원시,2018-11-01,2018년11월,0.004728293,1457,308145,309554,10472,9015,20,전산업,20,전직종
경기도 수원시,2018-12-01,2018년12월,0.000688087,213,309554,309723,8513,8300,20,전산업,20,전직종
경기도 수원시,2019-01-01,2019년01월,0.018639236,5773,309723,314798,20740,14967,20,전산업,20,전직종
경기도 수원시,2019-02-01,2019년02월,0.008726231,2747,314798,317132,10206,7459,20,전산업,20,전직종
경기도 수원시,2019-03-01,2019년03월,0.007504761,2380,317132,318885,15161,12781,20,전산업,20,전직종
경기도 수원시,2019-04-01,2019년04월,0.008749236,2790,318885,320857,11979,9189,20,전산업,20,전직종
경기도 수원시,2019-05-01,2019년05월,0.004833929,1551,320857,322026,10389,8838,20,전산업,20,전직종
경기도 수원시,2019-06-01,2019년06월,0.003397241,1094,322026,323073,10530,9436,20,전산업,20,전직종
경기도 수원시,2019-07-01,2019년07월,0.004082669,1319,323073,324512,11463,10144,20,전산업,20,전직종
경기도 수원시,2019-08-01,2019년08월,0.003297259,1070,324512,325270,10039,8969,20,전산업,20,전직종
경기도 수원시,2019-09-01,2019년09월,0.001893811,616,325270,324199,9933,9317,20,전산업,20,전직종
경기도 수원시,2019-10-01,2019년10월,0.003189399,1034,324199,325284,10071,9037,20,전산업,20,전직종
경기도 수원시,2019-11-01,2019년11월,0.00132807,432,325284,325597,8979,8547,20,전산업,20,전직종
경기도 수원시,2019-12-01,2019년12월,-0.0014865,-484,325597,324282,8238,8722,20,전산업,20,전직종
경기도 수원시,2020-01-01,2020년01월,-0.006130467,-1988,324282,322433,12466,14454,20,전산업,20,전직종
경기도 수원시,2020-02-01,2020년02월,0.005539135,1786,322433,323700,11197,9411,20,전산업,20,전직종
경기도 수원시,2020-03-01,2020년03월,0.000824838,267,323700,323749,13182,12915,20,전산업,20,전직종
경기도 수원시,2020-04-01,2020년04월,0.006279556,2033,323749,325094,11138,9105,20,전산업,20,전직종
경기도 수원시,2020-05-01,2020년05월,0.004275686,1390,325094,326421,9603,8213,20,전산업,20,전직종
경기도 수원시,2020-06-01,2020년06월,0.005587876,1824,326421,327782,9970,8146,20,전산업,20,전직종
경기도 수원시,2020-07-01,2020년07월,0.004094185,1342,327782,328949,10714,9372,20,전산업,20,전직종
경기도 수원시,2020-08-01,2020년08월,0.003380463,1112,328949,330119,9552,8440,20,전산업,20,전직종
경기도 수원시,2020-09-01,2020년09월,0.010665851,3521,330119,333063,13536,10015,20,전산업,20,전직종
경기도 수원시,2020-10-01,2020년10월,0.008238682,2744,333063,335371,11164,8420,20,전산업,20,전직종
경기도 수원시,2020-11-01,2020년11월,0.004925888,1652,335371,336951,10252,8600,20,전산업,20,전직종
경기도 수원시,2020-12-01,2020년12월,-0.010470365,-3528,336951,333454,9136,12664,20,전산업,20,전직종
경기도 수원시,2021-01-01,2021년01월,-0.006399683,-2134,333454,331526,13417,15551,20,전산업,20,전직종
경기도 수원시,2021-02-01,2021년02월,0.009727744,3225,331526,334745,11918,8693,20,전산업,20,전직종
경기도 수원시,2021-03-01,2021년03월,0.006605028,2211,334745,336285,14861,12650,20,전산업,20,전직종
경기도 수원시,2021-04-01,2021년04월,0.006167388,2074,336285,338013,12567,10493,20,전산업,20,전직종
경기도 수원시,2021-05-01,2021년05월,0.006254197,2114,338013,339108,10858,8744,20,전산업,20,전직종
경기도 수원시,2021-06-01,2021년06월,0.006228104,2112,339108,341415,11649,9537,20,전산업,20,전직종
경기도 수원시,2021-07-01,2021년07월,0.006065931,2071,341415,343020,12971,10900,20,전산업,20,전직종
경기도 수원시,2021-08-01,2021년08월,0.006658504,2284,343020,344813,12096,9812,20,전산업,20,전직종
경기도 수원시,2021-09-01,2021년09월,0.006902292,2380,344813,346816,12313,9933,20,전산업,20,전직종
경기도 수원시,2021-10-01,2021년10월,0.004036723,1400,346816,347984,10181,8781,20,전산업,20,전직종
경기도 수원시,2021-11-01,2021년11월,0.000520139,181,347984,347921,9781,9600,20,전산업,20,전직종
경기도 수원시,2021-12-01,2021년12월,-0.001517586,-528,347921,346992,10648,11176,20,전산업,20,전직종
경기도 수원시,2022-01-01,2022년01월,-0.007173076,-2489,346992,344041,15025,17514,20,전산업,20,전직종
경기도 수원시,2022-02-01,2022년02월,0.010545255,3628,344041,346390,13124,9496,20,전산업,20,전직종
경기도 수원시,2022-03-01,2022년03월,0.009613441,3330,346390,349316,18232,14902,20,전산업,20,전직종
경기도 수원시,2022-04-01,2022년04월,0.010010993,3497,349316,352325,14070,10573,20,전산업,20,전직종
경기도 수원시,2022-05-01,2022년05월,-0.000899737,-317,352325,352292,11623,11940,20,전산업,20,전직종
경기도 수원시,2022-06-01,2022년06월,0.003735538,1316,352292,353369,12052,10736,20,전산업,20,전직종
경기도 수원시,2022-07-01,2022년07월,-0.000308459,-109,353369,353148,11508,11617,20,전산업,20,전직종
경기도 수원시,2022-08-01,2022년08월,0.004771371,1685,353148,354706,11609,9924,20,전산업,20,전직종
경기도 수원시,2022-09-01,2022년09월,0.005181756,1838,354706,355899,12606,10768,20,전산업,20,전직종
경기도 수원시,2022-10-01,2022년10월,0.006057898,2156,355899,357702,11998,9842,20,전산업,20,전직종
경기도 수원시,2022-11-01,2022년11월,0.002214134,792,357702,358516,10808,10016,20,전산업,20,전직종
경기도 수원시,2022-12-01,2022년12월,-0.00207801,-745,358516,357624,9691,10436,20,전산업,20,전직종
경기도 수원시,2023-01-01,2023년01월,-0.010049661,-3594,357624,353901,13137,16731,20,전산업,20,전직종
경기도 수원시,2023-02-01,2023년02월,0.009858689,3489,353901,356995,13100,9611,20,전산업,20,전직종
경기도 수원시,2023-03-01,2023년03월,0.008476309,3026,356995,359561,17309,14283,20,전산업,20,전직종
경기도 수원시,2023-04-01,2023년04월,0.006210351,2233,359561,361492,12384,10151,20,전산업,20,전직종
경기도 수원시,2023-05-01,2023년05월,0.0028659,1036,361492,362405,9864,8828,20,전산업,20,전직종
경기도 수원시,2023-06-01,2023년06월,0.001572826,570,362405,362318,10374,9804,20,전산업,20,전직종
경기도 수원시,2023-07-01,2023년07월,0.000237361,86,362318,362218,10946,10860,20,전산업,20,전직종
경기도 수원시,2023-08-01,2023년08월,0.002109227,764,362218,362752,10575,9811,20,전산업,20,전직종
경기도 수원시,2023-09-01,2023년09월,0.002789785,1012,362752,363655,11615,10603,20,전산업,20,전직종
경기도 수원시,2023-10-01,2023년10월,0.00136943,498,363655,363747,9078,8580,20,전산업,20,전직종
경기도 수원시,2023-11-01,2023년11월,0.000514094,187,363747,363586,9716,9529,20,전산업,20,전직종
경기도 수원시,2023-12-01,2023년12월,-0.002175551,-791,363586,363567,9360,10151,20,전산업,20,전직종
경기도 수원시,2024-01-01,2024년01월,-0.006560001,-2385,363567,361051,13909,16294,20,전산업,20,전직종
경기도 수원시,2024-02-01,2024년02월,0.010893198,3933,361051,364923,12809,8876,20,전산업,20,전직종
경기도 수원시,2024-03-01,2024년03월,0.009391022,3427,364923,368316,17023,13596,20,전산업,20,전직종
경기도 수원시,2024-04-01,2024년04월,0.005343238,1968,368316,369024,12152,10184,20,전산업,20,전직종
경기도 수원시,2024-05-01,2024년05월,0.004373699,1614,369024,370737,10746,9132,20,전산업,20,전직종
경기도 수원시,2024-06-01,2024년06월,0.002559766,949,370737,371666,10276,9327,20,전산업,20,전직종
경기도 수원시,2024-07-01,2024년07월,0.001539016,572,371666,371998,11081,10509,20,전산업,20,전직종
경기도 수원시,2024-08-01,2024년08월,0.003508083,1305,371998,373040,11023,9718,20,전산업,20,전직종
경기도 수원시,2024-09-01,2024년09월,-0.000999893,-373,373040,371692,9589,9962,20,전산업,20,전직종
경기도 수원시,2024-10-01,2024년10월,0.002407908,895,371692,372125,10465,9570,20,전산업,20,전직종
경기도 수원시,2024-11-01,2024년11월,0.001295264,482,372125,372190,9681,9199,20,전산업,20,전직종
경기도 수원시,2024-12-01,2024년12월,-0.006155458,-2291,372190,369640,8420,10711,20,전산업,20,전직종
경기도 수원시,2025-01-01,2025년01월,-0.009019587,-3334,369640,366141,12594,15928,20,전산업,20,전직종
경기도 수원시,2025-02-01,2025년02월,0.01029658,3770,366141,369300,13044,9274,20,전산업,20,전직종
경기도 수원시,2025-03-01,2025년03월,0.003780125,1396,369300,369935,14786,13390,20,전산업,20,전직종
경기도 수원시,2025-04-01,2025년04월,0.005482044,2028,369935,371285,11989,9961,20,전산업,20,전직종
경기도 수원시,2025-05-01,2025년05월,0.00517931,1923,371285,372932,10079,8156,20,전산업,20,전직종
경기도 수원시,2025-06-01,2025년06월,0.001276372,476,372932,373093,8754,8278,20,전산업,20,전직종
경기도 수원시,2025-07-01,2025년07월,0.001149847,429,373093,372973,10796,10367,20,전산업,20,전직종
경기도 수원시,2025-08-01,2025년08월,0.002211956,825,372973,373725,9821,8996,20,전산업,20,전직종
경기도 수원시,2025-09-01,2025년09월,-0.001886414,-705,373725,372758,10550,11255,20,전산업,20,전직종
경기도 수원시,2025-10-01,2025년10월,0.001872529,698,372758,373224,8905,8207,20,전산업,20,전직종
경기도 수원시,2025-11-01,2025년11월,0.00153795,574,373224,373527,8970,8396,20,전산업,20,전직종
경기도 수원시,2025-12-01,2025년12월,-0.003488369,-1303,373527,371953,8768,10071,20,전산업,20,전직종
경기도 성남시,2007-02-01,2007년02월,0.003373012,654,193892,194925,6456,5802,3,제조업,20,전직종
경기도 성남시,2007-03-01,2007년03월,0.006505066,1268,194925,196649,9110,7842,3,제조업,20,전직종
경기도 성남시,2007-04-01,2007년04월,0.006488718,1276,196649,198770,8136,6860,3,제조업,20,전직종
경기도 성남시,2007-05-01,2007년05월,0.010102128,2008,198770,201043,8063,6055,3,제조업,20,전직종
경기도 성남시,2007-06-01,2007년06월,0.002004546,403,201043,201732,7438,7035,3,제조업,20,전직종
경기도 성남시,2007-07-01,2007년07월,0.006117027,1234,201732,203171,8017,6783,3,제조업,20,전직종
경기도 성남시,2007-08-01,2007년08월,0.002529889,514,203171,203687,7049,6535,3,제조업,20,전직종
경기도 성남시,2007-09-01,2007년09월,0.001531762,312,203687,204270,5422,5110,3,제조업,20,전직종
경기도 성남시,2007-10-01,2007년10월,0.002800215,572,204270,204829,7087,6515,3,제조업,20,전직종
경기도 성남시,2007-11-01,2007년11월,0.003202671,656,204829,205309,7332,6676,3,제조업,20,전직종
경기도 성남시,2007-12-01,2007년12월,0.007004077,1438,205309,206286,5424,3986,3,제조업,20,전직종
경기도 성남시,2008-01-01,2008년01월,-0.002045704,-422,206286,209198,8455,8877,3,제조업,20,전직종
경기도 성남시,2008-02-01,2008년02월,0.008857637,1853,209198,205902,7547,5694,3,제조업,20,전직종
경기도 성남시,2008-03-01,2008년03월,0.0026906,554,205902,207211,8824,8270,3,제조업,20,전직종
경기도 성남시,2008-04-01,2008년04월,0.004304791,892,207211,207951,8236,7344,3,제조업,20,전직종
경기도 성남시,2008-05-01,2008년05월,0.005438781,1131,207951,209307,6970,5839,3,제조업,20,전직종
경기도 성남시,2008-06-01,2008년06월,-0.000425213,-89,209307,210348,7426,7515,3,제조업,20,전직종
경기도 성남시,2008-07-01,2008년07월,0.00077966,164,210348,211180,7855,7691,3,제조업,20,전직종
경기도 성남시,2008-08-01,2008년08월,0.000161,34,211180,211575,6707,6673,3,제조업,20,전직종
경기도 성남시,2008-09-01,2008년09월,0.00112017,237,211575,211073,6431,6194,3,제조업,20,전직종
경기도 성남시,2008-10-01,2008년10월,0.001459211,308,211073,211561,7339,7031,3,제조업,20,전직종
경기도 성남시,2008-11-01,2008년11월,0.003639612,770,211561,212572,6426,5656,3,제조업,20,전직종
경기도 성남시,2008-12-01,2008년12월,0.000804433,171,212572,211689,6735,6564,3,제조업,20,전직종
경기도 성남시,2009-01-01,2009년01월,-0.003779129,-800,211689,210915,6942,7742,3,제조업,20,전직종
경기도 성남시,2009-02-01,2009년02월,0.004120143,869,210915,211664,6859,5990,3,제조업,20,전직종
경기도 성남시,2009-03-01,2009년03월,-0.001299229,-275,211664,211191,8988,9263,3,제조업,20,전직종
경기도 성남시,2009-04-01,2009년04월,0.008660407,1829,211191,213843,8733,6904,3,제조업,20,전직종
경기도 성남시,2009-05-01,2009년05월,0.001234551,264,213843,213886,6820,6556,3,제조업,20,전직종
경기도 성남시,2009-06-01,2009년06월,0.017168024,3672,213886,217721,11087,7415,3,제조업,20,전직종
경기도 성남시,2009-07-01,2009년07월,0.006333794,1379,217721,221774,9009,7630,3,제조업,20,전직종
경기도 성남시,2009-08-01,2009년08월,0.003796658,842,221774,222749,6993,6151,3,제조업,20,전직종
